area_util,banheiros,vagas,quartos,suites,latitude,longitude,dist_terreno,preco,preco_m2
70,2,1,2,1,-27.0011858,-48.6298047,1.88279332287048,680000,9714.285714285714
222,5,4,4,4,-26.977901294123736,-48.63697699999999,0.866957370521732,3700000,16666.666666666668
100,3,1,3,1,-27.0024693,-48.6206461,2.50009224372991,840000,8400.0
152,0,4,3,3,-27.002754,-48.622052200000006,2.43436791189228,2500000,16447.36842105263
132,4,3,3,3,-26.9709934,-48.6359351,1.64132115267702,1600000,12121.212121212122
85,2,1,3,1,-27.000186,-48.623845,2.1004477130913,750000,8823.529411764706
144,4,3,4,2,-26.991071701049805,-48.635208129882805,0.637881851763204,2900000,20138.88888888889
55,1,1,2,0,-26.9898807,-48.6309546,0.791090905472596,480000,8727.272727272728
139,4,2,3,3,-27.003660202026367,-48.62092971801758,2.58280586947396,1900000,13669.06474820144
151,5,3,4,4,-27.0043,-48.6188,2.77405563449353,1945500,12884.1059602649
325,6,4,3,3,-26.971197363164872,-48.63248821219487,1.68395054232562,7750000,23846.153846153848
83,3,1,2,2,-26.995064,-48.6492671,1.57468784685015,878535,10584.759036144578
57,2,1,3,1,-26.99203920569212,-48.644365510095206,0.990009940217971,517320,9075.78947368421
136,3,1,3,2,-26.996198400273016,-48.62839870104983,1.47169481314756,780000,5735.294117647059
138,4,3,3,3,-26.979156494140625,-48.638790130615234,0.739476428604989,1540748,11164.840579710144
122,4,2,3,3,-26.99044609069824,-48.638042449951165,0.534442087473821,1100000,9016.393442622952
121,4,2,3,3,-26.996721267700195,-48.63142776489258,1.363826278518,1590000,13140.495867768595
182,4,3,4,4,-26.9857549,-48.6342537,0.310999333525011,3230000,17747.252747252747
231,6,3,4,4,-26.9907,-48.6383,0.566027168090818,1900000,8225.108225108224
210,2,1,3,1,-26.9845,-48.636,0.190329174987309,1500000,7142.857142857143
159,0,2,3,3,-26.9986545,-48.63199470000001,1.54012690830072,1250000,7861.635220125786
160,5,3,4,4,-27.006599426269528,-48.61077880859375,3.51976306435189,2790000,17437.5
123,2,1,2,1,-26.9965,-48.6296,1.4308478215866,620000,5040.650406504065
160,3,2,3,2,-27.0017864,-48.62997469999999,1.93780624057429,1180000,7375.0
127,4,2,3,3,-26.971200942993164,-48.632999420166016,1.66963358895822,1470000,11574.8031496063
237,4,4,4,4,-27.0054577689886,-48.6048531243286,3.90655749551702,7533000,31784.810126582277
215,5,3,4,4,-26.991071701049805,-48.635208129882805,0.637881851763204,4750000,22093.023255813954
136,4,4,4,4,-26.978779,-48.639057,0.785937626795028,1590000,11691.176470588236
186,0,0,3,3,-26.9877343,-48.6317846,0.600993392100649,960000,5161.290322580645
80,2,1,2,1,-26.9924,-48.6299,1.05411843011047,690000,8625.0
130,3,2,3,3,-27.0029015,-48.6237381,2.34692102104339,1650000,12692.307692307691
145,4,2,3,3,-26.9894248,-48.6322509,0.658303407466779,2200000,15172.413793103447
140,3,3,3,2,-26.9700011,-48.6342296,1.77334059143455,1650000,11785.714285714286
103,3,2,3,1,-26.9925,-48.6349,0.798223084687699,990000,9611.650485436894
237,6,4,4,4,-27.0058457,-48.6053193,3.89318148949618,7799985,32911.329113924054
130,0,3,3,3,-26.971673,-48.634725,1.58154585983656,1750000,13461.538461538461
116,3,2,3,1,-26.971099853515625,-48.63570022583008,1.63174256128122,1350000,11637.931034482759
173,0,3,3,3,-26.9927674,-48.636267,0.796682200064108,2329497,13465.300578034683
167,5,3,4,4,-26.9792407,-48.6364209,0.723284500104234,2590000,15508.982035928144
122,3,2,3,2,-27.0011858,-48.6298047,1.88279332287048,1470000,12049.180327868853
151,4,3,3,3,-26.994821,-48.628989,1.31505271897572,2650000,17549.668874172185
130,4,2,3,3,-26.9811,-48.6395,0.551296308612294,1170000,9000.0
130,4,2,3,3,-26.9838874,-48.6373607,0.199647209837352,2060000,15846.153846153846
150,4,3,3,3,-27.0044555,-48.6188091,2.78641513461369,1700000,11333.333333333334
102,0,2,3,1,-26.9986851,-48.63128788465576,1.56900263906879,985000,9656.862745098038
251,5,3,4,4,-27.00118637084961,-48.62980651855469,1.882779522936,4450000,17729.083665338647
145,4,3,4,2,-27.0011858,-48.6298047,1.88279332287048,3389000,23372.41379310345
137,3,3,3,2,-26.9969823,-48.62951450000004,1.48077934695959,1525000,11131.38686131387
238,6,4,4,4,-26.9890154,-48.6302753,0.797231750904161,6550000,27521.008403361346
138,3,3,4,2,-26.9709,-48.6366,1.64723460753486,1290000,9347.826086956522
209,0,2,4,4,-26.9792407,-48.6364209,0.723284500104234,3300000,15789.473684210527
93,2,1,2,2,-26.995557785034176,-48.6313934326172,1.24999007593104,750000,8064.5161290322585
260,0,4,3,3,-26.9887762,-48.6305212,0.763344329501397,3300000,12692.307692307691
172,5,3,4,4,-26.99987983703613,-48.6246452331543,2.02386290385707,3100000,18023.25581395349
147,3,3,3,3,-26.99691200256348,-48.63617706298828,1.25601688090308,3100000,21088.43537414966
147,0,2,3,3,-26.88595390319824,-48.64838790893555,11.1550840498794,2788000,18965.98639455782
78,2,1,2,1,-26.9884729,-48.6350691,0.386669076517047,770000,9871.794871794871
100,0,2,3,1,-27.0034716,-48.6201928,2.61367329850956,980000,9800.0
186,5,3,4,4,-26.9845308,-48.6351693,0.254585690360409,2748683,14777.86559139785
142,3,1,3,2,-26.9773,-48.6356,0.949641686301429,1680000,11830.985915492958
132,4,3,4,2,-26.980897903442383,-48.63727188110352,0.532542430749375,1590000,12045.454545454546
105,2,1,3,1,-26.971664428710938,-48.63598251342773,1.56649915281101,1100000,10476.190476190477
200,5,4,3,3,-26.9791454,-48.6347771,0.772226772461124,3661000,18305.0
214,5,3,4,4,-27.0005395,-48.6230903,2.17881534754528,2868350,13403.504672897196
113,4,2,4,4,-26.9484,-48.6306,4.20435448362379,2856348,25277.41592920354
146,4,3,3,3,-26.9989354,-48.6247395,1.93679591524851,1650000,11301.369863013699
212,3,2,3,3,-26.9745941,-48.6369691,1.23485311375655,1950000,9198.11320754717
78,2,1,2,1,-26.997041,-48.6319181,1.37609340338024,550000,7051.282051282052
140,4,4,4,2,-26.999065,-48.6313309,1.60650359612491,1450000,10357.142857142857
139,3,2,3,3,-27.004779815673828,-48.6212272644043,2.66266948296236,1700000,12230.21582733813
62,1,1,2,1,-26.9812714,-48.6484859,1.20541300562756,494373,7973.758064516129
126,0,2,3,1,-26.9870485,-48.6354029,0.248896053566785,1500000,11904.761904761905
128,4,3,3,3,-27.0043361,-48.6175926,2.85797524426114,1495000,11679.6875
132,0,2,3,3,-26.9898249,-48.631781,0.722599080954825,1370000,10378.787878787878
135,2,2,3,1,-26.9921323,-48.6328969,0.845126545153842,1050000,7777.777777777777
128,4,2,3,3,-26.994437,-48.6303589,1.1984370070733,1900000,14843.75
129,4,2,4,2,-26.9852847,-48.6398685,0.250010421816095,1870000,14496.124031007752
126,3,2,3,3,-27.002574920654297,-48.626289367675774,2.17916546518663,850000,6746.0317460317465
190,5,2,4,2,-26.9904,-48.6295,0.942442742040593,2100000,11052.631578947368
130,3,0,3,3,-27.0028,-48.6198,2.58363919163031,1102794,8483.030769230769
123,3,2,3,1,-26.9983794,-48.6322322,1.50327065152517,1399800,11380.487804878048
210,4,3,4,3,-26.97446250915528,-48.63645935058594,1.25219460380249,2100000,10000.0
132,4,4,4,4,-26.99897003173828,-48.63149261474609,1.59073754346194,1250000,9469.69696969697
120,0,3,3,3,-26.996721,-48.63142700000003,1.3638323156823,1395000,11625.0
59,2,1,2,1,-26.9883106,-48.6409024,0.455263915075758,599000,10152.542372881357
310,0,4,4,4,-27.0011858,-48.6298047,1.88279332287048,3800000,12258.064516129032
65,2,2,2,1,-26.9809,-48.6455,0.96480174693985,650000,10000.0
116,4,2,3,3,-26.9869168,-48.6337583,0.385430406188041,1800000,15517.241379310344
113,4,2,3,3,-26.990728,-48.6383005,0.569112123626307,1020000,9026.548672566372
238,0,4,4,3,-27.005186,-48.60538,3.84634227935975,7350000,30882.352941176472
130,4,2,3,3,-27.0028703,-48.6239705,2.33084630858017,1500000,11538.461538461539
126,3,2,3,3,-27.00286674499512,-48.64674758911133,2.12651753570931,1750000,13888.888888888889
62,1,1,2,0,-27.0328456,-48.6030217,6.25965821598987,215000,3467.7419354838707
137,4,2,4,4,-27.0012,-48.6281,1.95789094900278,1450000,10583.941605839416
144,7,2,3,3,-26.9940175,-48.63316040000001,1.01838601637154,1393500,9677.083333333334
130,3,3,4,1,-26.9688319,-48.6349739,1.89082468827975,1600000,12307.692307692309
80,1,2,2,0,-27.0092719,-48.64580330000001,2.755629755941,350000,4375.0
63,1,0,2,0,-26.9956,-48.6273,1.49015937524023,450000,7142.857142857143
74,2,1,2,1,-26.9821193,-48.6389701,0.426399251761155,850000,11486.486486486487
90,3,2,3,1,-27.0019929,-48.6248513,2.2008366149438,1250000,13888.888888888889
122,4,3,3,3,-26.971333,-48.6367342,1.59849387998379,1850000,15163.934426229509
152,4,4,3,3,-26.974633,-48.636131,1.23612717568835,1850000,12171.052631578947
175,4,3,4,4,-26.9778,-48.637,0.878118190232751,2104000,12022.857142857143
113,3,2,3,1,-26.9989,-48.6368,1.47271998208022,978800,8661.946902654867
134,2,1,2,2,-26.985099,-48.6336092,0.380376828091786,1500000,11194.029850746268
90,2,2,3,1,-26.9961746,-48.633691,1.22437625042021,720000,8000.0
95,2,2,2,2,-26.993507385253903,-48.62911987304688,1.19654282037826,1700000,17894.736842105263
118,3,2,3,3,-26.9968100444698,-48.62829808780514,1.53227048343237,1820000,15423.728813559323
134,3,3,3,3,-26.9984,-48.6273,1.73379842128141,1700000,12686.567164179105
179,5,3,3,3,-27.0062991,-48.6115228,3.44239202353752,4850000,27094.972067039107
131,3,2,3,3,-27.0040925,-48.62333189999998,2.47883897692127,1200000,9160.30534351145
128,5,2,3,3,-26.97083,-48.6345867,1.67636310375195,1600000,12500.0
146,4,2,4,4,-26.994437,-48.6303589,1.1984370070733,2598400,17797.260273972603
137,1,2,4,4,-26.96689,-48.6353845,2.10119037721951,1430000,10437.956204379561
185,4,2,3,3,-26.99322700500488,-48.63023376464844,1.09966982512177,2700000,14594.594594594595
165,0,3,3,3,-26.971407,-48.634516,1.61427837180704,3467206,21013.369696969698
250,4,2,3,3,-26.9851622,-48.6354439,0.201276930543168,1450000,5800.0
131,3,2,3,3,-27.0011858,-48.6298047,1.88279332287048,1700000,12977.099236641221
115,2,1,3,1,-26.9862719,-48.6340716,0.335471772490268,1285000,11173.91304347826
238,5,4,4,4,-26.9890154,-48.6302753,0.797231750904161,6599800,27730.252100840335
145,1,2,4,2,-26.9884679,-48.63506530000001,0.386446395353639,1150000,7931.0344827586205
113,0,2,3,3,-26.994757,-48.632395,1.12521963568634,980000,8672.566371681416
117,4,2,3,3,-26.9746,-48.637,1.23409736232637,1800000,15384.615384615385
70,1,1,2,0,-26.98557872908648,-48.63687830793457,0.0517905106485275,460000,6571.428571428572
102,2,1,3,1,-26.999181682221494,-48.62695887131137,1.82452705144085,580000,5686.274509803921
118,3,2,3,1,-26.991071701049805,-48.635208129882805,0.637881851763204,1150000,9745.762711864407
120,4,2,3,3,-26.997987747192383,-48.630985260009766,1.51005526341087,1200000,10000.0
92,2,0,3,1,-26.9676376,-48.6436806,2.10333492980855,380000,4130.434782608696
138,3,3,3,3,-27.002754,-48.622052200000006,2.43436791189228,1600000,11594.202898550724
152,3,4,3,3,-26.970439,-48.6327885,1.75697599935848,2250000,14802.631578947368
113,3,2,3,1,-26.9907,-48.6383,0.566027168090818,1020000,9026.548672566372
129,3,2,4,2,-26.98018978406548,-48.640211449737535,0.67237554079134,1700000,13178.29457364341
100,3,0,3,1,-27.0165076,-48.647741800000006,3.58201016089082,470000,4700.0
67,2,2,2,1,-26.97889351260629,-48.64002865767215,0.799679938466082,530000,7910.44776119403
106,3,2,3,1,-26.9912,-48.6359,0.631880235676944,1100000,10377.358490566037
106,3,1,3,3,-26.9912252,-48.6358727,0.635243448839959,1100000,10377.358490566037
114,3,2,3,1,-26.9724957,-48.6353245,1.48195018225572,1250000,10964.912280701754
130,4,2,3,3,-26.9708731,-48.636558,1.65042828988916,1600000,12307.692307692309
193,4,3,4,4,-26.99592339582514,-48.63281974708252,1.22694605990806,2816409,14592.79274611399
258,4,2,4,3,-26.9887762,-48.6305212,0.763344329501397,3696000,14325.581395348838
326,6,5,3,3,-27.0048204,-48.615065000000016,3.07282235942075,7750000,23773.006134969324
118,0,2,3,0,-26.97197151184082,-48.636917114257805,1.52681373405837,1200000,10169.49152542373
217,4,2,3,3,-26.991071701049805,-48.635208129882805,0.637881851763204,2400000,11059.907834101383
237,4,4,4,4,-27.0054577689886,-48.6048531243286,3.90655749551702,7850600,33124.89451476793
107,2,2,2,2,-26.9565373,-48.63654459999998,3.24530657963128,818000,7644.859813084112
80,1,1,2,0,-26.9738,-48.6419,1.39625523936084,380000,4750.0
137,3,2,3,3,-27.00008773803711,-48.62265396118164,2.16980276050799,1460000,10656.934306569343
180,3,3,3,3,-26.98851910893729,-48.634162479901136,0.449661387095053,2400000,13333.333333333334
153,5,3,4,4,-27.0047426,-48.6198306,2.74509365187044,2200000,14379.084967320261
93,2,1,3,1,-27.0063542,-48.6105639,3.51785916886946,750000,8064.5161290322585
113,0,1,2,1,-26.98643,-48.638809,0.163816972074057,520000,4601.769911504425
133,3,2,3,3,-26.991071701049805,-48.635208129882805,0.637881851763204,1490000,11203.007518796992
134,3,3,3,3,-26.9991833,-48.6309137,1.6345357747809,1450000,10820.89552238806
72,3,1,2,2,-26.9789326,-48.6441473,1.00695208634087,550000,7638.888888888889
65,1,1,2,0,-26.991071701049805,-48.635208129882805,0.637881851763204,580000,8923.076923076924
182,0,4,4,4,-27.0037978,-48.623201600000016,2.45915696186008,3950000,21703.296703296703
129,4,2,3,3,-26.987913131713867,-48.638370513916016,0.266952650278868,1300000,10077.519379844962
202,5,2,3,3,-27.0016442,-48.6262004,2.09506920035949,1750000,8663.366336633664
132,3,3,4,2,-26.9692731,-48.635895,1.83247896211164,1400000,10606.060606060606
130,0,2,3,1,-27.004924,-48.620346900000015,2.72871623283312,1500000,11538.461538461539
165,5,2,4,4,-27.001158,-48.637929,1.72376158417882,1744000,10569.69696969697
138,4,3,4,2,-26.9710005,-48.63593650000001,1.64052164339831,1250000,9057.971014492754
79,2,1,2,1,-26.983591,-48.638238,0.247444856621312,550000,6962.025316455696
117,1,3,3,3,-26.9903992,-48.6367929,0.528564482728777,1050000,8974.358974358975
139,4,3,3,3,-27.0047,-48.6212,2.65721392571001,2815000,20251.798561151078
135,3,1,3,3,-26.9963,-48.626,1.63506238582202,2200000,16296.296296296296
130,4,2,3,3,-27.00281524658203,-48.623870849609375,2.33148799295382,1500000,11538.461538461539
75,1,1,2,0,-26.99520301818848,-48.62832260131836,1.39004378591256,580000,7733.333333333333
153,4,3,4,4,-27.0037676,-48.618607699999984,2.74297852636348,2100000,13725.490196078432
241,5,4,4,4,-27.0039291381836,-48.61677169799805,2.88241512359884,5100000,21161.82572614108
352,4,4,4,4,-26.9939,-48.6296,1.19746790518329,3250000,9232.954545454546
151,5,3,3,3,-26.985652923583984,-48.63519287109375,0.2177468582223,2700000,17880.794701986753
105,2,2,3,1,-26.996278762817383,-48.6508903503418,1.78488541471727,950000,9047.619047619048
145,3,2,3,1,-26.9870485,-48.6354029,0.248896053566785,1199000,8268.965517241379
142,4,2,4,4,-26.991071701049805,-48.635208129882805,0.637881851763204,1249000,8795.774647887323
110,3,2,3,1,-27.0018310546875,-48.62753677368164,2.04622801275029,850000,7727.272727272727
102,2,2,3,1,-26.9987,-48.6313,1.57007052351882,985000,9656.862745098038
308,3,4,3,3,-26.9865894,-48.6352845,0.231863990948153,3800000,12337.662337662337
144,4,3,4,2,-27.0022722,-48.6217036,2.41486135068004,2450000,17013.88888888889
92,2,1,2,1,-27.0011858,-48.6298047,1.88279332287048,580000,6304.347826086957
143,3,2,4,2,-26.99253845214844,-48.63128662109375,0.974193002107273,1990000,13916.083916083917
237,6,4,4,4,-27.0058457,-48.60531930000002,3.89318148949463,7824000,33012.6582278481
174,3,4,3,3,-26.9711339,-48.6338366,1.6572196076388,3500000,20114.94252873563
380,5,4,4,4,-26.995262145996094,-48.62763595581056,1.43991372745975,7500000,19736.842105263157
84,2,1,2,1,-26.9808,-48.6346,0.609647023644885,920000,10952.380952380952
179,4,2,3,3,-26.9922643,-48.6295674,1.06719038122333,2100000,11731.843575418994
100,3,2,2,2,-26.97889351260629,-48.64002865767215,0.799679938466082,540000,5400.0
132,0,4,3,3,-26.9700604,-48.6345517,1.76145808137381,1700000,12878.787878787878
133,4,3,3,3,-26.99326133728028,-48.6355094909668,0.864194770141647,1250000,9398.496240601504
87,2,1,3,1,-26.9823699,-48.6429358,0.662378805591012,750000,8620.689655172413
130,4,2,4,2,-26.9950451,-48.6298947,1.28028432933328,2700000,20769.23076923077
215,4,2,3,3,-26.9820007,-48.638407,0.42195035314319,1930000,8976.744186046511
142,4,3,3,3,-26.98862075805664,-48.63411712646484,0.460839490602563,2100000,14788.732394366198
83,2,2,3,1,-27.0011858,-48.6298047,1.88279332287048,720000,8674.698795180722
77,1,1,2,1,-26.9925619,-48.62915250000003,1.11986495641211,1120000,14545.454545454546
130,6,2,4,2,-26.9910249,-48.63386739999999,0.68982915742324,1690000,13000.0
250,4,4,4,4,-26.97405242919921,-48.635215759277344,1.31226309775674,8250000,33000.0
136,4,4,4,2,-26.9787782,-48.63905690000001,0.786022593575174,1590000,11691.176470588236
155,2,2,2,1,-26.9700666,-48.6321257,1.81485110869278,1150000,7419.354838709677
101,0,2,3,1,-27.003462,-48.6203,2.60593509395493,980000,9702.970297029702
91,2,2,2,2,-26.95850944519043,-48.63121795654297,3.08600475029648,850000,9340.65934065934
81,2,1,2,1,-26.991678827261183,-48.63516321401675,0.703225325016532,495000,6111.111111111111
93,2,2,2,2,-26.9943345,-48.634619699999966,1.00170224400566,939000,10096.774193548386
135,4,2,3,0,-26.97015762329101,-48.634292602539055,1.75508899256665,1890000,14000.0
157,4,2,3,3,-27.0006,-48.6213,2.30321391680531,4795000,30541.40127388535
130,4,3,3,3,-26.9944194,-48.6344927,1.01428910843717,1490000,11461.538461538461
184,5,3,4,4,-27.0056,-48.6216,2.7146274259194,2100000,11413.04347826087
127,4,2,3,3,-26.971200942993164,-48.632999420166016,1.66963358895822,1349000,10622.047244094489
190,5,3,4,4,-26.9849801,-48.6355762,0.195893972487078,2748000,14463.157894736842
179,5,2,3,3,-26.9922643,-48.6295674,1.06719038122333,2500000,13966.480446927375
170,5,3,4,4,-26.99502182006836,-48.63356018066406,1.10699367475507,1999000,11758.823529411764
108,2,2,3,1,-26.993902,-48.63586099999998,0.927636242838954,780000,7222.222222222223
179,4,3,3,3,-27.0063848,-48.611552200000006,3.44659071410012,4850000,27094.972067039107
134,2,3,4,2,-26.9908,-48.6357,0.593959897182008,1250000,9328.358208955224
72,2,1,2,1,-26.9895518,-48.6311218,0.756331334778767,550000,7638.888888888889
100,3,2,2,2,-26.9957616,-48.6338811,1.17487190049489,850000,8500.0
185,4,2,4,4,-26.9873726,-48.63307309999999,0.467608006662345,1800000,9729.72972972973
120,4,3,3,3,-27.007312,-48.60955,3.66369451169404,1500000,12500.0
100,3,1,3,1,-26.9890015,-48.6357357,0.404364367668921,680000,6800.0
130,2,1,3,1,-26.9939321,-48.636416699999984,0.923577853302696,599000,4607.692307692308
128,4,3,3,3,-26.98510423044969,-48.63800985746384,0.0890344987310871,1560000,12187.5
165,0,2,4,4,-27.0011858,-48.6298047,1.88279332287048,1893000,11472.727272727272
119,3,3,3,1,-26.9688,-48.6347,1.89797355301049,1270000,10672.268907563026
128,4,3,3,3,-26.9921,-48.6406,0.782419292535644,1850000,14453.125
134,0,3,4,2,-26.99099,-48.63379429999998,0.690198350001124,1940000,14477.611940298508
167,6,2,4,4,-26.9792,-48.6364,0.728051574122646,2990000,17904.191616766468
138,3,2,3,3,-27.00359313454059,-48.621924944774605,2.51564956334894,2449000,17746.376811594204
144,4,3,4,2,-27.002599716186523,-48.61977767944336,2.56874409624107,2980000,20694.444444444445
290,4,1,3,3,-27.0069086,-48.6107372,3.54570043921894,3790000,13068.965517241379
106,2,2,3,1,-26.991071701049805,-48.635208129882805,0.637881851763204,1100000,10377.358490566037
130,4,2,3,3,-26.9850879,-48.6378998,0.0832786937646613,1960000,15076.923076923076
164,4,3,3,3,-26.9712,-48.6339,1.64869887714808,4400000,26829.268292682926
60,2,1,2,1,-26.9769972,-48.6431367,1.12234574538308,485000,8083.333333333333
137,2,2,4,2,-26.991071701049805,-48.635208129882805,0.637881851763204,1500000,10948.905109489051
153,5,3,4,4,-27.0037676,-48.6186077,2.74297852636219,1950000,12745.098039215687
142,3,2,3,3,-26.99505998679914,-48.62848534705199,1.36746053576242,2500000,17605.6338028169
133,3,2,3,3,-26.9892125,-48.634699299999966,0.475071454343932,860000,6466.165413533835
129,4,1,4,4,-26.98116424757276,-48.64037182013777,0.583446031615671,1981000,15356.589147286822
137,4,3,3,3,-26.9985787,-48.6266589,1.78720282731325,1743000,12722.627737226278
129,4,2,4,3,-26.9809406,-48.6400043,0.588053813929715,1589999,12325.573643410853
201,4,4,3,3,-27.004100799560543,-48.6161003112793,2.94331662210266,4950000,24626.86567164179
281,5,3,4,4,-26.9798802,-48.638320500000006,0.652305528385291,2090000,7437.722419928826
115,2,1,2,1,-26.9752516,-48.6464181,1.4664164639375,750000,6521.739130434783
70,2,1,2,1,-26.9875,-48.6406,0.377566467361193,370000,5285.714285714285
103,2,2,3,1,-26.9913884,-48.6364562,0.642061971627337,989000,9601.941747572815
117,0,2,3,1,-27.0042787,-48.6228495,2.5230437717044,840000,7179.48717948718
282,5,3,4,4,-26.9712673,-48.633308,1.65475091108847,8200000,29078.01418439716
67,0,1,2,0,-27.0011858,-48.6298047,1.88279332287048,495000,7388.059701492537
118,0,2,3,3,-26.9764368,-48.6380781,1.03130299111199,1458900,12363.559322033898
117,3,2,3,3,-26.9765268,-48.637369,1.01900917536774,1950000,16666.666666666668
231,0,4,4,4,-26.9890154,-48.6302753,0.797231750904161,6250000,27056.277056277057
135,0,3,3,3,-27.0044664,-48.6234615,2.50625343021372,1450000,10740.74074074074
136,3,3,3,3,-26.9941717,-48.6315055,1.11080401711726,1850000,13602.941176470587
208,4,3,3,3,-26.991071701049805,-48.635208129882805,0.637881851763204,1822000,8759.615384615385
250,5,2,4,2,-26.982072859164727,-48.63445277199708,0.496051820777555,2960000,11840.0
155,0,2,2,2,-27.0042452,-48.618861900000006,2.76541722874992,1190000,7677.419354838709
146,5,2,4,2,-26.9947,-48.6303,1.22570956799009,2598400,17797.260273972603
160,4,2,3,3,-26.9887762,-48.6305212,0.763344329501397,4250000,26562.5
192,4,2,4,4,-26.9801931,-48.63635239999997,0.619450133797607,2810000,14635.416666666666
123,4,3,3,3,-26.9990226,-48.6235607,2.0216307250569,2300000,18699.18699186992
72,2,1,2,1,-26.9954996,-48.6355104,1.10878429527251,549800,7636.111111111111
140,4,3,3,1,-26.9850632,-48.6352,0.227644672369318,1842020,13157.285714285714
120,2,2,3,1,-27.005834579467773,-48.62184524536133,2.72214805606828,1012000,8433.333333333334
145,4,2,3,3,-26.941893,-48.62976,4.93282591282524,1650000,11379.310344827587
152,4,4,3,3,-26.9899208,-48.6323781,0.685373526797287,1850000,12171.052631578947
146,5,2,4,4,-26.9723,-48.6359,1.49682653100342,1990500,13633.561643835616
127,3,2,3,2,-26.9991,-48.627,1.81472500519484,1100000,8661.417322834646
221,5,3,4,4,-26.9998613,-48.622503,2.16144026915514,5800000,26244.343891402714
284,6,3,4,4,-26.99364280700684,-48.6281623840332,1.27397828815173,5500000,19366.197183098593
161,4,3,3,3,-26.9835,-48.635,0.339164072026595,1949000,12105.590062111802
129,0,2,4,0,-26.9807806,-48.6382125,0.551579059743575,1870000,14496.124031007752
136,3,3,4,3,-26.9692,-48.636,1.83978114685385,1550000,11397.058823529413
120,2,3,3,1,-26.9951947,-48.6306692,1.25132816701929,850000,7083.333333333333
194,5,3,4,4,-27.0066683,-48.6084712,3.69934099497081,4320000,22268.0412371134
138,4,3,3,1,-26.9710015,-48.6359366,1.64040988273383,1400000,10144.927536231884
130,0,1,3,2,-27.0035455,-48.619663800000005,2.65437053587763,690000,5307.692307692308
120,4,3,3,3,-26.9817065,-48.63774219999999,0.443801411955842,1580000,13166.666666666666
231,4,4,3,3,-26.9898,-48.6373,0.458640893698775,1880000,8138.528138528139
126,4,3,3,3,-26.971240997314453,-48.638381958007805,1.61044378751616,1790000,14206.349206349207
240,5,4,4,4,-26.992309,-48.631428,0.945477903792378,2949800,12290.833333333334
137,4,2,3,3,-26.9751,-48.6368,1.17928020373448,2080000,15182.481751824818
124,2,2,3,1,-26.9773,-48.6359,0.944536496715222,1200000,9677.41935483871
129,4,2,4,2,-26.9807,-48.6401,0.616286316177674,1700000,13178.29457364341
127,3,3,3,3,-26.995163,-48.632787,1.1499942230294,2200000,17322.834645669293
135,3,3,4,2,-26.973349,-48.637578,1.37288837075567,1400000,10370.37037037037
153,4,4,4,4,-27.007,-48.6084,3.72821158579515,2871000,18764.70588235294
142,4,2,3,3,-26.9710961,-48.6346406,1.64626441393708,1800000,12676.05633802817
59,2,1,2,1,-26.9817,-48.6434,0.743025109186963,515864,8743.457627118643
147,4,2,3,3,-27.0033,-48.619067,2.67383380288589,2750000,18707.482993197278
106,2,2,3,1,-27.0034,-48.6207,2.57501435489924,1500000,14150.943396226416
150,0,3,4,4,-26.9803887,-48.6387341,0.604054280539896,1690000,11266.666666666666
80,2,1,2,2,-26.9850012,-48.6355619,0.196278942262803,720000,9000.0
120,2,2,3,1,-26.9877095,-48.6355595,0.289646740657982,849000,7075.0
115,0,2,3,3,-27.0019805,-48.6275037,2.06241732956677,950000,8260.869565217392
128,4,2,3,3,-27.0021974,-48.6238469,2.27696629748998,1350000,10546.875
283,4,3,4,4,-26.971433639526367,-48.633613586425774,1.62957133499114,6900000,24381.625441696113
316,6,4,4,4,-26.993093490600582,-48.63562774658203,0.843453319122588,4900000,15506.32911392405
136,3,3,3,3,-26.9941717,-48.6315055,1.11080401711726,1600000,11764.70588235294
140,1,2,4,4,-27.0011858,-48.6298047,1.88279332287048,3165000,22607.14285714286
135,4,2,3,3,-27.0009924,-48.6265543,2.01495186411083,1980000,14666.666666666666
123,2,2,3,2,-26.991100311279297,-48.63520050048828,0.641134816547299,1300000,10569.105691056911
131,4,2,3,3,-27.0021376,-48.6204678,2.48452571998593,1790000,13664.12213740458
132,3,2,4,2,-26.9693508,-48.6350891,1.83208308384746,1300000,9848.484848484848
236,4,4,4,4,-27.0054577689886,-48.6048531243286,3.90655749551702,6600000,27966.101694915254
115,2,2,3,1,-26.9939,-48.6359,0.926792727983218,850000,7391.304347826087
152,4,1,3,3,-26.9836188,-48.6344763,0.368911193265901,1400000,9210.526315789473
212,3,3,3,3,-27.003753091222563,-48.62143838826904,2.55933443836119,3257000,15363.207547169812
273,1,4,5,5,-26.96689,-48.6353845,2.10119037721951,3352500,12280.21978021978
261,4,2,3,3,-26.97477149963379,-48.63518524169922,1.23390532258568,3200000,12260.536398467433
170,4,3,4,4,-27.0005395,-48.6230903,2.17881534754528,2983084,17547.55294117647
129,5,3,3,3,-26.9850632,-48.6352,0.227644672369318,1960000,15193.798449612403
200,3,1,3,1,-27.0011858,-48.6298047,1.88279332287048,1180000,5900.0
155,4,4,3,3,-26.999111,-48.625041,1.93263944410482,2446710,15785.225806451614
120,3,3,3,3,-26.995568,-48.633797,1.15684554866583,950000,7916.666666666667
238,5,4,4,4,-26.991071701049805,-48.635208129882805,0.637881851763204,7373000,30978.991596638654
122,4,3,3,3,-26.987303,-48.634842,0.310459354151031,2309000,18926.22950819672
